,Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d,dt
1910,70.0,HUSDHUSD,HUSD,"$1,026,803,797.22",$1.0003,"1,026,491,915 HUSD *","$372,564,465.30",0.01%,-0.05%,0.08%,20210523
1911,67.0,TUSDTrueUSD,TUSD,"$1,125,639,665.46",$1.0001,"1,125,523,285 TUSD *","$249,440,770.46",-0.02%,-0.04%,0.05%,20210523
1912,58.0,PAXPaxos Standard,PAX,"$1,399,063,164.64",$1.0001,"1,398,948,097 PAX *","$99,482,094.04",-0.01%,-0.05%,0.04%,20210523
1913,267.0,FRAXFrax,FRAX,"$112,384,440.39",$1.0048,"111,846,941 FRAX *","$16,625,293.55",0.83%,1.16%,0.03%,20210523
1914,10.0,USDCUSD Coin,USDC,"$14,386,222,481.21",$1.0004,"14,380,157,844 USDC *","$5,171,953,965.05",0.01%,-0.04%,0.03%,20210523
1915,15.0,BUSDBinance USD,BUSD,"$8,616,499,779.10",$1.0001,"8,615,478,723 BUSD *","$10,714,060,815.17",0.00%,-0.06%,-0.01%,20210523
1916,575.0,USDKUSDK,USDK,"$28,672,455.20",$1.0025,"28,600,072 USDK *","$432,930,174.48",-0.03%,0.02%,-0.32%,20210523
1917,231.0,SUSDsUSD,SUSD,"$255,455,699.39",$0.999,"255,719,625 SUSD *","$215,293,260.53",-0.01%,-0.52%,-1.98%,20210523
1918,143.0,ONGOntology Gas,ONG,"$207,980,919.17",$0.7606,"273,442,102 ONG *","$122,267,029.02",7.12%,-14.41%,-2.33%,20210523
1919,729.0,USDJUSDJ,USDJ,"$15,201,444.55",$1.0238,"14,848,772 USDJ","$55,800,827.37",1.20%,1.08%,-2.44%,20210523
1920,520.0,ALYALLY,ALY,"$59,580,424.43",$0.0259,"2,300,000,000 ALY","$31,505,271.17",38.57%,208.84%,"1,180.47%",20210516
1921,420.0,EOSCEOS Force,EOSC,"$87,165,811.50",$0.09041,"964,070,125 EOSC","$12,395,869.20",8.68%,37.17%,472.45%,20210516
1922,19.0,MATICPolygon,MATIC,"$10,510,684,712.87",$1.7147,"6,129,590,937 MATIC *","$3,438,259,516.73",4.44%,6.63%,76.80%,20210516
1923,500.0,PDEXPolkadex,PDEX,"$64,266,645.55",$32.72,"1,963,860 PDEX *","$13,049,074.19",-2.02%,27.69%,73.78%,20210516
1924,563.0,SOCAll Sports,SOC,"$49,863,394.62",$0.03325,"1,499,865,882 SOC *","$50,388,611.09",-1.63%,21.47%,63.57%,20210516
1925,176.0,ELONDogelon Mars,ELON,"$263,405,187.29",$0.00000054,"486,867,033,865,492 ELON *","$39,393,351.55",6.84%,-6.08%,43.26%,20210516
1926,201.0,HEXHEX,HEX,"$9,464,119,941.45",$0.05458,"173,411,074,413 HEX","$29,457,195.33",1.24%,2.65%,39.91%,20210516
1927,737.0,ACMAC Milan Fan Token,ACM,"$26,986,619.60",$13.49,"2,000,157 ACM *","$84,321,040.72",2.56%,-14.51%,35.40%,20210516
1928,4.0,ADACardano,ADA,"$73,772,243,227.06",$2.3091,"31,948,309,441 ADA","$12,524,150,427.14",4.46%,6.21%,30.42%,20210516
1929,200.0,PHAPhala Network,PHA,"$203,103,668.95",$1.1434,"177,634,380 PHA *","$47,766,466.69",1.72%,-1.44%,26.98%,20210516
1930,675.0,GALGalatasaray Fan Token,GAL,"$32,262,999.16",$9.1981,"3,507,572 GAL *","$53,109,317.58",-1.16%,-15.88%,25.61%,20210516
1931,272.0,MXMX Token,MX,"$193,452,706.35",$1.8163,"106,509,311 MX *","$227,599,083.97",3.84%,5.02%,23.94%,20210516
1932,58.0,YFIyearn.finance,YFI,"$2,414,646,898.40","$65,910.87","36,635 YFI *","$730,064,633.74",1.74%,-1.37%,23.53%,20210516
1933,43.0,KSMKusama,KSM,"$4,604,078,663.00",$543.57,"8,470,098 KSM *","$600,836,920.87",2.29%,-0.30%,20.54%,20210516
1934,86.0,BAKEBakeryToken,BAKE,"$1,359,702,456.22",$7.2049,"188,717,930 BAKE *","$618,903,622.78",9.97%,26.60%,18.11%,20210516
1935,60.0,NEARNEAR Protocol,NEAR,"$2,214,632,210.65",$5.8647,"377,619,745 NEAR *","$186,304,265.48",0.97%,-1.67%,15.89%,20210516
1936,169.0,COTICOTI,COTI,"$279,243,609.62",$0.4169,"669,740,238 COTI *","$180,329,858.39",2.53%,-2.84%,14.99%,20210516
1937,767.0,JUVJuventus Fan Token,JUV,"$24,089,754.31",$18.31,"1,315,932 JUV *","$66,021,557.92",2.74%,-9.03%,14.84%,20210516
1938,82.0,ONEHarmony,ONE,"$1,416,484,528.89",$0.149,"9,507,132,552 ONE *","$680,807,677.44",-0.92%,-5.92%,14.61%,20210516
1939,264.0,PERPPerpetual Protocol,PERP,"$201,452,793.88",$9.2429,"21,795,505 PERP *","$16,882,343.93",-1.28%,-4.77%,14.57%,20210516
1940,30.0,SHIBSHIBA INU,SHIB,"$6,168,398,355.36",$0.00001562,"394,796,000,000,000 SHIB *","$6,171,534,718.55",1.74%,-0.97%,856.50%,20210509
1941,610.0,TRIASTrias Token (new),TRIAS,"$49,510,646.22",$30.94,"1,600,000 TRIAS","$116,848,915.50",-1.35%,43.20%,345.75%,20210509
1942,55.0,TELTelcoin,TEL,"$2,646,156,306.65",$0.05161,"51,270,110,195 TEL *","$175,742,494.32",7.28%,39.49%,314.40%,20210509
1943,85.0,BCDBitcoin Diamond,BCD,"$1,506,688,962.68",$8.0791,"186,492,898 BCD","$268,656,298.11",-0.32%,-22.46%,250.06%,20210509
1944,111.0,RLCiExec RLC,RLC,"$812,046,664.89",$10.14,"80,070,793 RLC *","$2,530,132,612.01",17.07%,106.21%,196.12%,20210509
1945,742.0,BUYBurency,BUY,"$27,750,050.56",$0.1431,"193,878,224 BUY","$13,417,294.76",10.01%,37.49%,189.56%,20210509
1946,16.0,ETCEthereum Classic,ETC,"$13,652,427,949.21",$117.38,"116,313,299 ETC","$13,429,218,382.23",0.42%,-7.20%,161.40%,20210509
1947,434.0,BAXBABB,BAX,"$98,469,640.28",$0.002108,"46,712,500,000 BAX *","$11,109,310.79",3.70%,11.84%,115.39%,20210509
1948,685.0,TNCTNC Coin,TNC,"$35,075,902.50",$0.01518,"2,310,424,689 TNC","$10,559,812.05",0.27%,-16.23%,104.28%,20210509
1949,131.0,CTSICartesi,CTSI,"$486,390,375.60",$1.4413,"337,457,354 CTSI *","$540,150,292.15",5.99%,-16.22%,96.26%,20210509
1950,201.0,HEXHEX,HEX,"$6,764,503,684.70",$0.03901,"173,411,074,413 HEX","$19,792,258.11",0.63%,15.99%,94.65%,20210509
1951,615.0,PROPSProps Token,PROPS,"$47,461,188.00",$0.1548,"306,600,958 PROPS *","$12,776,283.87",1.25%,32.55%,80.01%,20210509
1952,57.0,QTUMQtum,QTUM,"$2,663,894,088.20",$27.09,"98,352,276 QTUM *","$2,880,611,478.03",3.31%,5.94%,77.62%,20210509
1953,277.0,TITANTitanSwap,TITAN,"$216,871,463.23",$4.0609,"53,404,160 TITAN","$13,637,011.63",0.17%,-4.92%,76.44%,20210509
1954,126.0,GTGateToken,GT,"$601,835,050.44",$7.9054,"76,129,567 GT *","$69,557,184.52",0.48%,20.63%,64.20%,20210509
1955,292.0,JGNJuggernaut,JGN,"$200,965,084.97",$5.0797,"39,562,500 JGN *","$10,719,381.95",-2.57%,-4.95%,61.98%,20210509
1956,21.0,EOSEOS,EOS,"$10,038,730,229.35",$10.53,"953,241,347 EOS *","$7,180,485,635.98",4.20%,1.66%,61.32%,20210509
1957,765.0,EQZEqualizer,EQZ,"$25,134,339.54",$4.1891,"6,000,000 EQZ *","$17,662,056.24",-0.04%,74.24%,54.18%,20210509
1958,134.0,WOOWootrade,WOO,"$505,531,737.24",$1.3437,"376,235,705 WOO *","$50,246,035.99",1.23%,15.25%,52.09%,20210509
1959,4.0,DOGEDogecoin,DOGE,"$73,841,942,943.12",$0.5701,"129,531,248,765 DOGE","$46,138,063,928.31",-0.24%,-10.43%,51.60%,20210509
1960,413.0,RVPRevolution Populi,RVP,"$99,783,908.24",$0.08315,"1,200,000,003 RVP","$12,347,812.44",-1.92%,1.17%,827.71%,20210502
1961,385.0,SLPSmall Love Potion,SLP,"$116,604,172.81",$0.3304,"352,878,396 SLP *","$353,646,144.61",-2.43%,-9.26%,822.70%,20210502
1962,148.0,PROMPrometeus,PROM,"$386,675,296.47",$63.18,"6,120,000 PROM *","$137,009,346.17",-2.23%,12.70%,671.62%,20210502
1963,79.0,BAKEBakeryToken,BAKE,"$1,532,110,152.24",$8.1185,"188,717,930 BAKE *","$1,119,664,376.50",5.55%,26.00%,565.05%,20210502
1964,256.0,BURGERBurger Swap,BURGER,"$253,114,823.23",$20.96,"12,076,423 BURGER *","$476,516,725.52",4.85%,68.76%,460.76%,20210502
1965,223.0,TLMAlien Worlds,TLM,"$636,357,304.58",$0.7514,"846,921,013 TLM *","$1,062,262,039.11",0.45%,57.82%,209.30%,20210502
1966,783.0,PROSProsper,PROS,"$25,198,093.46",$5.6311,"4,474,804 PROS","$13,795,415.50",0.65%,20.71%,196.81%,20210502
1967,297.0,FSNFusion,FSN,"$161,553,017.41",$2.3788,"67,914,988 FSN *","$40,178,828.14",8.70%,67.24%,192.78%,20210502
1968,55.0,OKBOKB,OKB,"$2,541,726,842.52",$42.36,"60,000,000 OKB *","$1,366,131,092.20",4.01%,23.66%,158.32%,20210502
1969,69.0,FTMFantom,FTM,"$1,918,618,534.89",$0.7539,"2,545,006,273 FTM *","$341,022,111.85",0.23%,-6.45%,146.35%,20210502
1970,124.0,ABBCABBC Coin,ABBC,"$536,557,447.87",$0.6361,"843,503,158 ABBC","$68,287,680.95",0.10%,8.64%,142.57%,20210502
1971,117.0,TELTelcoin,TEL,"$638,554,578.38",$0.01245,"51,270,110,195 TEL *","$24,359,616.76",2.07%,11.99%,121.44%,20210502
1972,176.0,ALICEMyNeighborAlice,ALICE,"$307,075,447.14",$17.65,"17,400,000 ALICE *","$211,331,507.72",-0.13%,-3.12%,116.16%,20210502
1973,39.0,MATICPolygon,MATIC,"$4,277,887,398.03",$0.8245,"5,188,388,130 MATIC *","$779,774,169.12",2.87%,4.79%,115.34%,20210502
1974,159.0,SYSSyscoin,SYS,"$354,724,696.72",$0.5803,"611,317,292 SYS","$21,746,078.80",2.92%,16.26%,108.61%,20210502
1975,244.0,EPSEllipsis,EPS,"$318,517,358.46",$3.0893,"103,102,807 EPS *","$169,561,672.27",-1.03%,21.51%,100.83%,20210502
1976,598.0,TCTTokenClub,TCT,"$48,469,930.56",$0.06612,"733,102,279 TCT *","$25,119,859.23",-0.09%,15.46%,98.75%,20210502
1977,253.0,TWTTrust Wallet Token,TWT,"$270,154,254.90",$1.0766,"250,926,200 TWT *","$316,175,572.39",0.35%,43.91%,96.94%,20210502
1978,721.0,SWRVSwerve,SWRV,"$30,057,253.56",$2.5273,"11,893,159 SWRV *","$31,437,990.95",-1.21%,14.43%,96.87%,20210502
1979,90.0,XVSVenus,XVS,"$1,206,213,046.23",$123.87,"9,738,021 XVS *","$609,139,184.10",-0.38%,16.31%,96.52%,20210502
1980,207.0,ARRRPirate Chain,ARRR,"$1,429,746,617.05",$8.0537,"177,526,930 ARRR","$30,012,195.19",-1.80%,-29.16%,143.82%,20210425
1981,176.0,ABBCABBC Coin,ABBC,"$221,154,066.02",$0.2622,"843,348,870 ABBC","$60,202,968.33",-0.50%,20.99%,81.95%,20210425
1982,477.0,PSGParis Saint-Germain Fan Token,PSG,"$62,342,352.35",$48.39,"1,288,396 PSG *","$183,819,452.20",-1.23%,19.40%,58.34%,20210425
1983,13.0,SOLSolana,SOL,"$12,782,467,830.76",$47.37,"269,856,623 SOL *","$1,583,800,799.69",-0.12%,16.28%,46.64%,20210425
1984,376.0,VTCVertcoin,VTC,"$98,970,990.56",$1.6564,"59,749,497 VTC","$11,641,157.21",1.32%,-5.93%,39.90%,20210425
1985,77.0,CELOCelo,CELO,"$1,147,787,732.53",$5.6056,"204,757,368 CELO *","$133,022,559.77",-1.22%,-8.64%,39.11%,20210425
1986,26.0,CAKEPancakeSwap,CAKE,"$4,835,744,481.93",$30.15,"160,414,920 CAKE *","$904,257,367.06",1.12%,6.72%,35.85%,20210425
1987,152.0,INJInjective Protocol,INJ,"$272,937,556.78",$16.00,"17,055,555 INJ *","$89,928,150.28",1.99%,6.10%,32.12%,20210425
1988,22.0,LUNATerra,LUNA,"$6,638,467,423.37",$17.66,"375,832,396 LUNA *","$1,011,194,369.95",0.08%,13.45%,31.83%,20210425
1989,232.0,TRIBETribe,TRIBE,"$361,705,541.00",$1.4564,"248,364,400 TRIBE *","$12,376,724.83",1.48%,4.97%,28.94%,20210425
1990,293.0,TITANTitanSwap,TITAN,"$142,311,430.37",$2.6648,"53,404,160 TITAN","$18,072,957.99",2.89%,17.03%,26.65%,20210425
1991,347.0,MXCMXC,MXC,"$113,537,913.55",$0.04421,"2,568,238,083 MXC *","$17,752,030.46",0.94%,6.48%,20.30%,20210425
1992,230.0,RAYRaydium,RAY,"$371,396,015.11",$10.21,"36,359,877 RAY *","$29,059,488.39",3.06%,12.17%,19.30%,20210425
1993,223.0,MIRMirror Protocol,MIR,"$526,515,799.47",$9.0345,"58,278,257 MIR *","$37,332,339.63",2.19%,5.00%,18.69%,20210425
1994,35.0,MKRMaker,MKR,"$3,807,641,395.96","$3,825.86","995,239 MKR *","$321,972,422.15",0.86%,-4.58%,18.31%,20210425
1995,127.0,SRMSerum,SRM,"$369,204,059.06",$7.3841,"50,000,000 SRM *","$590,500,664.62",3.30%,28.30%,18.01%,20210425
1996,205.0,FEIFei Protocol,FEI,"$1,770,447,059.59",$0.8673,"2,041,429,433 FEI *","$25,276,088.26",1.58%,3.38%,17.24%,20210425
1997,756.0,JUVJuventus Fan Token,JUV,"$21,705,064.10",$16.49,"1,315,932 JUV *","$39,675,772.58",2.38%,6.05%,16.84%,20210425
1998,329.0,WNXMWrapped NXM,WNXM,"$122,677,394.77",$73.15,"1,676,964 WNXM *","$56,156,818.55",2.29%,-1.45%,14.56%,20210425
1999,88.0,ARArweave,AR,"$917,274,994.52",$27.47,"33,394,701 AR *","$26,776,814.80",-0.35%,12.37%,13.34%,20210425
2000,6.0,DOGEDogecoin,DOGE,"$41,417,581,075.57",$0.3205,"129,237,971,710 DOGE","$23,464,350,388.44",0.41%,12.77%,329.31%,20210418
2001,459.0,VISRVisor.Finance,VISR,"$79,656,296.49",$2.6352,"30,228,108 VISR *","$11,778,683.65",0.83%,25.76%,312.25%,20210418
2002,376.0,WXTWirex Token,WXT,"$112,589,424.52",$0.02962,"3,800,500,000 WXT *","$150,894,670.14",19.13%,45.05%,132.61%,20210418
2003,326.0,PAIProject Pai,PAI,"$146,077,667.82",$0.09487,"1,539,744,014 PAI *","$26,389,322.77",-2.26%,-9.90%,121.82%,20210418
2004,220.0,AMPAmp,AMP,"$628,266,126.19",$0.06257,"10,040,480,895 AMP","$20,363,291.46",-0.60%,4.60%,118.51%,20210418
2005,76.0,NANONano,NANO,"$1,523,785,966.00",$11.44,"133,248,297 NANO *","$2,317,506,127.98",-8.28%,-12.10%,95.63%,20210418
2006,734.0,TNBTime New Bank,TNB,"$26,921,507.80",$0.007407,"3,634,727,418 TNB *","$23,816,791.12",0.41%,-17.88%,91.20%,20210418
2007,21.0,NEONeo,NEO,"$8,327,725,942.89",$118.06,"70,538,831 NEO *","$5,525,314,095.69",7.70%,25.11%,84.14%,20210418
2008,13.0,VETVeChain,VET,"$16,376,826,083.87",$0.2546,"64,315,576,989 VET *","$4,607,771,247.59",4.94%,11.88%,82.22%,20210418
2009,35.0,ETCEthereum Classic,ETC,"$4,304,535,952.56",$37.01,"116,313,299 ETC","$6,861,788,500.36",-3.85%,-3.43%,81.11%,20210418
2010,485.0,VTCVertcoin,VTC,"$70,623,417.15",$1.1840,"59,645,822 VTC","$62,568,701.25",2.00%,0.87%,74.99%,20210418
2011,56.0,SCSiacoin,SC,"$2,263,807,263.33",$0.04761,"47,548,372,992 SC","$1,066,112,526.72",-5.15%,-11.26%,71.61%,20210418
2012,298.0,FXFunction X,FX,"$166,982,277.47",$0.6785,"246,120,421 FX *","$11,140,864.19",-1.04%,55.32%,69.70%,20210418
2013,125.0,MCOMCO,MCO,"$520,131,443.78",$32.93,"15,793,831 MCO *","$11,690,641.22",-1.00%,1.85%,63.10%,20210418
2014,209.0,XDCXinFin Network,XDC,"$1,319,820,979.12",$0.1077,"12,259,785,610 XDC","$25,108,578.40",-0.09%,-4.24%,52.22%,20210418
2015,67.0,DGBDigiByte,DGB,"$1,895,370,968.45",$0.1332,"14,230,045,700 DGB","$344,819,885.20",-0.28%,-10.58%,51.30%,20210418
2016,343.0,AEAeternity,AE,"$133,567,106.15",$0.3986,"335,114,399 AE","$71,231,478.77",-5.93%,-11.65%,51.18%,20210418
2017,37.0,RUNETHORChain,RUNE,"$3,859,074,232.78",$16.60,"232,455,760 RUNE *","$335,873,099.01",1.87%,15.59%,50.11%,20210418
2018,86.0,ZENHorizen,ZEN,"$1,205,790,980.14",$109.73,"10,988,513 ZEN","$255,075,305.35",-0.39%,-6.76%,45.07%,20210418
2019,44.0,MKRMaker,MKR,"$3,218,338,246.52","$3,233.73","995,239 MKR *","$303,739,895.04",-0.45%,-3.22%,41.99%,20210418
2020,128.0,NKNNKN,NKN,"$558,791,774.35",$0.9574,"583,666,666 NKN","$330,470,492.70",-1.74%,-6.21%,212.13%,20210411
2021,58.0,BTGBitcoin Gold,BTG,"$2,176,443,785.03",$124.27,"17,513,924 BTG","$259,693,140.09",-0.47%,2.51%,178.49%,20210411
2022,647.0,RUFFRuff,RUFF,"$39,379,395.39",$0.04016,"980,500,000 RUFF *","$28,054,449.28",-1.28%,43.85%,161.63%,20210411
2023,636.0,BLINKBLink,BLINK,"$41,149,889.97",$0.2232,"184,345,980 BLINK","$10,689,158.15",0.24%,-4.19%,155.50%,20210411
2024,756.0,BIXBibox Token,BIX,"$27,905,512.63",$0.3266,"85,430,525 BIX *","$43,755,442.02",-6.42%,7.28%,153.97%,20210411
2025,77.0,KCSKuCoin Token,KCS,"$1,504,595,171.87",$18.78,"80,118,638 KCS *","$174,845,605.61",-2.19%,5.68%,151.19%,20210411
2026,319.0,MXMX Token,MX,"$164,867,894.22",$1.4537,"113,414,526 MX *","$255,693,544.64",-2.02%,32.09%,112.75%,20210411
2027,708.0,SWFTCSwftCoin,SWFTC,"$31,946,148.44",$0.007977,"4,004,999,999 SWFTC *","$44,547,641.80",11.31%,60.40%,111.22%,20210411
2028,4.0,XRPXRP,XRP,"$61,773,544,985.42",$1.3605,"45,404,028,640 XRP *","$21,224,874,412.44",-1.13%,-1.01%,110.37%,20210411
2029,158.0,WOOWootrade,WOO,"$383,185,490.94",$1.0185,"376,235,705 WOO *","$47,148,263.48",-0.68%,22.10%,107.09%,20210411
2030,133.0,BCDBitcoin Diamond,BCD,"$529,257,683.34",$2.8380,"186,492,898 BCD","$17,441,423.86",-0.79%,-3.14%,104.60%,20210411
2031,269.0,CRUCrust,CRU,"$237,378,419.28",$146.16,"1,624,149 CRU *","$72,649,679.44",8.46%,43.15%,93.79%,20210411
2032,432.0,GTOGifto,GTO,"$102,597,146.16",$0.1332,"770,236,879 GTO *","$163,008,221.40",3.52%,29.44%,91.77%,20210411
2033,669.0,SWRVSwerve,SWRV,"$36,739,831.34",$3.1195,"11,777,403 SWRV *","$87,129,197.54",1.84%,38.89%,91.15%,20210411
2034,199.0,ELAElastos,ELA,"$246,275,005.97",$12.88,"19,123,270 ELA","$21,246,932.61",-2.02%,16.13%,85.62%,20210411
2035,169.0,GTGateToken,GT,"$324,825,697.33",$4.2689,"76,091,737 GT *","$60,453,134.82",-3.55%,31.99%,81.85%,20210411
2036,517.0,GVTGenesis Vision,GVT,"$74,564,451.62",$16.84,"4,426,883 GVT *","$11,101,168.61",4.62%,28.06%,78.15%,20210411
2037,363.0,AUCTIONBounce Token,AUCTION,"$135,572,888.60",$65.06,"2,083,956 AUCTION *","$11,512,503.59",2.54%,14.72%,76.10%,20210411
2038,235.0,BAKEBakeryToken,BAKE,"$323,790,281.05",$1.7618,"183,782,993 BAKE *","$69,767,880.58",-0.95%,27.37%,76.07%,20210411
2039,508.0,APPCAppCoins,APPC,"$71,498,712.08",$0.2914,"245,327,576 APPC *","$47,255,181.30",-0.42%,42.13%,75.32%,20210411
2040,201.0,DREPDREP,DREP,"$9,128,331,429.86",$2.6603,"3,431,350,063 DREP","$32,439,960.28",-2.33%,2.99%,> 9000%,20210404
2041,95.0,WRXWazirX,WRX,"$957,148,048.28",$4.0298,"237,516,596 WRX *","$2,149,044,313.82",-2.06%,158.61%,759.99%,20210404
2042,373.0,BAASBaaSid,BAAS,"$138,988,854.07",$0.02527,"5,500,000,000 BAAS","$80,500,388.37",1.92%,38.16%,640.78%,20210404
2043,115.0,WINWINk,WIN,"$707,000,237.42",$0.002254,"313,607,571,387 WIN *","$4,171,985,695.36",5.18%,97.35%,513.80%,20210404
2044,171.0,MCOMCO,MCO,"$314,041,032.47",$19.88,"15,793,831 MCO *","$11,315,956.93",-6.60%,440.55%,498.34%,20210404
2045,362.0,NRVNerve Finance,NRV,"$130,888,167.06",$2.8308,"46,237,771 NRV *","$10,631,323.76",0.16%,30.23%,429.93%,20210404
2046,166.0,MAROMaro,MARO,"$339,777,210.23",$0.7116,"477,484,085 MARO *","$161,493,937.61",-0.88%,5.93%,367.09%,20210404
2047,357.0,ELELYSIA,EL,"$133,246,863.61",$0.04814,"2,768,030,545 EL","$24,705,783.79",-1.07%,2.23%,327.75%,20210404
2048,700.0,BLYBlocery,BLY,"$31,764,143.58",$0.5825,"54,534,937 BLY *","$10,930,124.38",0.41%,56.22%,305.26%,20210404
2049,138.0,MTLMetal,MTL,"$496,416,917.46",$7.5686,"65,588,845 MTL *","$796,386,041.94",8.42%,4.42%,281.69%,20210404
2050,592.0,FLETAFLETA,FLETA,"$47,107,253.25",$0.04107,"1,147,134,829 FLETA","$14,877,549.58",-1.73%,9.68%,265.90%,20210404
2051,105.0,MEDMediBloc,MED,"$780,142,102.24",$0.2849,"2,738,131,491 MED *","$341,030,982.65",-0.94%,12.18%,222.74%,20210404
2052,289.0,APLApollo Currency,APL,"$194,934,676.00",$0.00921,"21,165,096,531 APL *","$13,006,173.73",0.51%,31.19%,209.25%,20210404
2053,13.0,BTTBitTorrent,BTT,"$10,570,070,645.09",$0.01068,"989,980,422,741 BTT *","$8,127,559,503.12",4.72%,47.03%,191.01%,20210404
2054,508.0,VIDYVIDY,VIDY,"$64,499,507.06",$0.006523,"9,888,304,817 VIDY","$25,853,834.02",9.44%,20.26%,186.38%,20210404
2055,525.0,TONTokamak Network,TON,"$67,416,948.83",$24.72,"2,727,340 TON","$316,029,860.68",0.74%,5.55%,183.77%,20210404
2056,28.0,HOTHolo,HOT,"$4,745,531,945.92",$0.02805,"169,164,199,065 HOT *","$2,090,593,657.91",-0.41%,19.77%,175.99%,20210404
2057,751.0,EMEminer,EM,"$27,101,059.77",$0.01863,"1,454,500,099 EM","$43,925,989.07",-1.80%,78.24%,167.54%,20210404
2058,620.0,TRTLTurtleCoin,TRTL,"$41,510,536.62",$0.0004228,"98,171,041,905 TRTL","$12,089,958.55",5.92%,74.90%,166.77%,20210404
2059,680.0,PCMPrecium,PCM,"$32,508,643.67",$0.04337,"749,550,000 PCM","$21,750,174.52",-1.54%,2.57%,164.10%,20210404
2060,233.0,RNDRRender Token,RNDR,"$323,660,226.62",$2.1306,"151,907,671 RNDR","$75,084,063.57",-2.45%,-14.73%,202.22%,20210328
2061,100.0,STORJStorj,STORJ,"$702,754,587.87",$2.7741,"253,326,755 STORJ *","$2,668,360,529.52",-3.06%,-13.71%,200.18%,20210328
2062,659.0,MAPMAP Protocol,MAP,"$29,273,916.63",$0.09192,"318,474,889 MAP *","$13,480,609.42",-2.45%,18.56%,196.02%,20210328
2063,208.0,ORCOrbit Chain,ORC,"$1,338,294,402.84",$2.8720,"465,987,647 ORC","$168,572,383.43",0.26%,17.78%,158.57%,20210328
2064,222.0,AUDIOAudius,AUDIO,"$441,143,263.38",$3.6762,"120,000,000 AUDIO *","$229,214,826.37",2.72%,-9.11%,136.61%,20210328
2065,80.0,ANKRAnkr,ANKR,"$1,193,156,739.31",$0.1705,"6,996,232,711 ANKR *","$1,531,703,995.57",-2.05%,-12.23%,125.70%,20210328
2066,440.0,LABSLABS Group,LABS,"$72,492,760.03",$0.09585,"756,287,470 LABS","$20,961,293.95",5.37%,-29.39%,114.90%,20210328
2067,459.0,WABIWabi,WABI,"$70,426,993.63",$0.7172,"98,199,999 WABI *","$17,446,753.12",2.38%,14.44%,103.65%,20210328
2068,284.0,BOABOSAGORA,BOA,"$159,551,212.24",$0.5308,"300,595,031 BOA","$19,343,639.23",-1.93%,21.70%,97.56%,20210328
2069,148.0,HIVEHive,HIVE,"$317,661,548.55",$0.8047,"394,752,125 HIVE *","$972,357,081.69",-1.29%,47.78%,94.40%,20210328
2070,252.0,KSPKLAYswap Protocol,KSP,"$215,930,667.62",$37.00,"5,835,257 KSP *","$53,300,001.07",1.98%,17.67%,76.27%,20210328
2071,213.0,CFXConflux Network,CFX,"$921,839,063.79",$1.3260,"695,179,932 CFX","$16,660,673.80",-2.23%,-12.64%,74.98%,20210328
2072,347.0,MLKMiL.k,MLK,"$115,210,369.04",$1.4740,"78,160,812 MLK *","$60,950,404.70",1.87%,3.39%,67.67%,20210328
2073,495.0,BASICBASIC,BASIC,"$61,882,149.41",$0.01403,"4,409,596,166 BASIC","$19,972,776.58",0.54%,16.25%,64.30%,20210328
2074,215.0,BCHABitcoin Cash ABC,BCHA,"$564,399,477.49",$30.39,"18,572,921 BCHA","$40,076,966.52",0.03%,-3.55%,62.53%,20210328
2075,44.0,CAKEPancakeSwap,CAKE,"$2,359,559,902.04",$16.25,"145,220,612 CAKE *","$826,170,989.17",1.29%,-6.30%,60.19%,20210328
2076,16.0,FILFilecoin,FIL,"$7,714,108,320.68",$125.45,"61,492,941 FIL","$3,054,883,924.91",-1.22%,-5.81%,54.87%,20210328
2077,540.0,ZEEZeroSwap,ZEE,"$49,390,458.11",$1.4818,"33,331,747 ZEE *","$23,267,331.02",2.81%,25.05%,54.18%,20210328
2078,279.0,REVVREVV,REVV,"$162,929,484.48",$0.5855,"278,270,642 REVV *","$13,558,947.81",-0.50%,3.84%,52.30%,20210328
2079,217.0,SANDThe Sandbox,SAND,"$573,353,555.87",$0.8348,"686,821,749 SAND *","$725,574,458.36",0.60%,13.80%,46.23%,20210328
2080,192.0,RFRRefereum,RFR,"$187,217,087.14",$0.03745,"4,999,180,100 RFR *","$522,266,693.04",6.01%,43.39%,461.79%,20210321
2081,104.0,LPTLivepeer,LPT,"$631,854,373.47",$29.85,"21,164,655 LPT","$10,571,610.26",0.77%,9.76%,308.72%,20210321
2082,348.0,AMOAMO Coin,AMO,"$105,356,601.84",$0.005629,"18,717,993,769 AMO","$66,794,917.66",2.48%,10.91%,308.59%,20210321
2083,94.0,MVLMVL,MVL,"$712,214,921.03",$0.05852,"12,170,270,800 MVL","$405,039,658.59",-0.46%,10.35%,250.92%,20210321
2084,678.0,DVCDragonVein,DVC,"$26,843,431.82",$0.175,"153,359,950 DVC","$14,328,566.30",-1.01%,23.25%,211.64%,20210321
2085,110.0,STMXStormX,STMX,"$545,660,018.80",$0.06562,"8,315,901,032 STMX *","$424,290,647.45",1.36%,7.88%,200.39%,20210321
2086,281.0,UPPSentinel Protocol,UPP,"$156,320,078.19",$0.3409,"458,616,951 UPP","$209,711,256.54",11.92%,88.72%,189.83%,20210321
